region_id,region_name,state,population,households,population_density_km2,median_income_usd,education_index,urban_rural_flag,dsl_coverage_pct,fiber_coverage_pct,avg_dsl_speed_mbps,avg_fiber_speed_mbps,competitor_fiber_presence,complaint_rate_pct,churn_rate_pct,broadband_adoption_pct,avg_monthly_data_gb,terrain_slope_deg,road_density_km_per_km2,existing_backhaul_distance_km,capex_per_premise_usd,take_rate_predicted_pct,roi_index,priority_rank,phase
REG-371,Region 371,Indiana,51611,34860,334.8691273558229,62419.29281803324,0.5373770968086902,Urban,40.83540931438448,38.52351476417941,37.23975201066383,334.8260417686498,3,16.485720639296048,7.238639604033173,57.92243162392121,193.48804345889752,7.983032825817711,2.0610327185721564,9.104271699780817,584.6822648188581,118.02106989757979,201.85505358905354,2353,
REG-372,Region 372,Indiana,40823,49243,553.0168619449113,56448.733692904425,0.7379075661639158,Urban,89.85991274887027,22.41839251003531,38.113381489837884,524.1086052563783,2,14.411837734291154,9.547547499200892,78.13281602853664,219.54516967698214,0.07625314186693055,1.733091954244623,1.1413542865419541,506.532565706526,116.69489665901929,230.37985029896342,813,
REG-373,Region 373,Indiana,64490,31757,172.2728757685551,84763.87073327984,0.7213448398992741,Urban,73.8397406381554,17.552857753001067,35.522160031471856,312.78704233837186,0,3.1307879125835902,3.6198483341081356,84.45333592523829,488.64213624106935,6.564837751234399,1.6592270931639064,7.949570203744322,571.675280063056,139.87730503657303,244.67964579672662,319,
REG-374,Region 374,Indiana,87396,33143,54.894695394269036,69841.96827861381,0.8278294376384759,Urban,51.383635273814924,14.613624027298142,45.175731736877225,600.2609655465006,1,5.4202367667009,6.149608225699087,65.24312326631498,455.86642080549177,9.681862430888154,0.9297674825769981,8.49310703087379,607.5740015267247,130.5847947259462,214.92821351441964,1654,
REG-375,Region 375,Indiana,78254,6653,91.64982438764417,49093.09825144046,0.4007468158696321,Urban,84.97690105548779,6.414204029756081,37.679853217749034,558.9868258938666,2,13.055061777266088,8.456886460365105,52.07757845280216,415.79652916698416,2.9088007832721345,1.3087583623863117,8.40512112569509,536.7288377119411,114.10249970390736,212.58872578995917,1792,
REG-376,Region 376,Indiana,11810,4628,267.0963872721869,40009.098224376474,0.5924923891312369,Urban,63.95158407784102,23.37950680700513,45.81406498293102,322.00201048378744,3,11.146444557146403,3.0800393279581155,52.89815896861072,380.6526241656017,6.227736996838127,2.0361280217301636,1.6983188453446172,567.1886525072379,111.08739346647113,195.85616350999467,2627,
REG-377,Region 377,Indiana,38676,51012,463.69581990239476,66711.39986761723,0.7837879843827136,Urban,55.21827138227178,36.16118601844306,18.55404599729136,375.88279254371764,0,5.443765193403456,8.173091530198501,62.6479111543075,488.96948790281823,11.901105314925797,1.9479924862245483,6.893068213712224,624.1445431758963,129.00068777908584,206.68399522116928,2096,
REG-378,Region 378,Indiana,85249,11761,149.6427436753304,64533.24896567484,0.5112011061010268,Urban,55.22465415565592,32.01728133887939,32.595194166683434,656.7414004467561,0,5.494401323232692,8.176385849051895,61.48630618598348,197.27808157235148,9.7209937526133,2.403280305973362,7.3278076828966565,601.3709169903865,127.87110342425126,212.6326694749281,1785,
REG-379,Region 379,Indiana,24710,30529,387.1575123053644,67250.51948934197,0.8281713008434219,Urban,80.76996431766123,25.04221783616536,47.705225102288274,852.4241423519853,3,15.76833021527304,9.86416115198996,59.25584143694495,195.11860683058464,8.212830289741243,0.7829179922344116,9.384872132699666,594.9010327352597,121.01059557245256,203.41298621732963,2289,
REG-380,Region 380,Indiana,17884,19892,452.09693092820703,75865.12960382397,0.5654389382086211,Urban,70.50104936207009,21.67865695586457,37.36507600410335,936.5336435491491,2,9.663046751664169,4.444426245931111,67.93831030454791,461.21181843290674,9.279018391709652,2.4547055044896373,9.699281227315963,596.8639923563208,130.20212740058065,218.14371291952813,1465,
REG-381,Region 381,Indiana,139448,27863,481.24023739743353,65674.73296308372,0.6484924127686802,Urban,54.21834321948887,25.14243044153358,40.8316919734276,887.3187123628952,2,7.3032615628640105,6.522778845826228,67.34146965793113,162.2841493302395,1.697159936964841,1.19793596242685,1.6924821745843897,525.3192909939497,126.99475723125065,241.74775114571852,399,
REG-382,Region 382,Indiana,125270,42830,757.9911694582297,62268.916269179805,0.5499933201140501,Rural,66.43279290417308,28.67773537811818,26.390568369926115,920.6670036112826,2,9.713700260557633,4.487453056804479,65.009579817964,241.58755926651267,7.065452836933049,1.194348134984929,4.8064104259897,579.027296498722,123.3634979261438,213.0529919264628,1752,
REG-383,Region 383,Indiana,145693,50735,489.5268996515582,48921.00189389767,0.5409358808938705,Urban,71.6517721702737,14.532624602538169,40.59743310475251,892.676842058943,1,19.685969885850685,7.375163523385504,66.38657289871901,335.45270977673533,6.499277626954045,1.1605007012815665,1.4307446333372251,573.609746503989,108.71172503826828,189.5221022669849,2810,
REG-384,Region 384,Indiana,75888,26559,369.72487502544146,64415.11015530183,0.4040391926441345,Urban,59.852827996270186,29.688685716051094,27.88110399210094,884.0139565027386,2,11.130590318248533,3.5715119527382555,52.34066353537308,175.1491692089483,5.604800225685548,2.958821333293143,7.75533735052937,559.4277264353581,123.30308282305208,220.40931651481125,1346,
REG-385,Region 385,Indiana,90558,56997,753.4062368970995,86183.09362877207,0.45042086412908666,Urban,58.931707860484934,9.889945727168989,16.37233767657012,555.4064076586471,3,12.383631120763173,9.391032415768983,59.25123458893437,405.01798701160976,4.1074469270108045,0.5622892040717526,4.140159049461339,558.8589117377672,133.18464191777548,238.31532274154654,502,
REG-386,Region 386,Indiana,97113,9277,359.635526549126,63482.127595437305,0.4965459264038204,Urban,40.63746438878426,14.71929200426554,31.257915574855687,472.6629686371493,0,18.13522868720279,4.050685775981688,58.828828972397574,409.4001327125998,7.248682923825259,2.6350276582852015,2.2976310242552564,576.2818558174072,117.23288084795642,203.42976212858804,2288,
REG-387,Region 387,Indiana,49279,11250,720.6283517394589,49413.694638420704,0.7833377247996325,Urban,85.51292322663187,13.906811808571273,24.213179908923138,764.9558932383857,1,12.32952808246928,9.419030793181115,50.6125905272814,475.03816456304463,0.1709148877323794,1.598457658992777,3.5584800042933034,507.96517946014274,114.84322485323493,226.08483710495366,1030,
REG-388,Region 388,Indiana,42732,45538,555.8004653139433,63855.26311365505,0.8046104783969696,Rural,49.20741342039568,39.165086976728276,44.56609423834165,743.9737506839123,2,11.557961569299836,5.868762066073143,80.79983824600421,272.32192952137086,11.744915803071308,2.1839486717316627,8.239015567724373,622.0280202216779,122.68126230138765,197.22787127445895,2567,
REG-389,Region 389,Indiana,116686,11845,68.41773065714672,72164.64882093368,0.5212622219282624,Urban,71.16777342425453,19.92302158038353,34.78749018163797,976.8897074900632,0,8.147781128720078,6.4285770287552335,79.45680768408623,226.27038501664396,0.807733030886439,1.7599838013672457,2.6445442250010145,513.7592007853037,129.56409950749077,252.18837795886927,172,
REG-390,Region 390,Indiana,144196,5102,258.4064785807491,63079.85108624833,0.6484061519574118,Urban,73.36088478506466,5.528758076807921,49.21765327515876,841.0862341315784,2,19.31820977209416,3.8615436942655124,52.17130316231104,261.95592481218034,10.830305069911615,1.222857187180237,5.606808324440087,616.4806204961739,116.08535772544884,188.3033364974517,2838,
REG-391,Region 391,Indiana,108335,30274,110.68160181304962,76078.95311816421,0.6492583724740717,Urban,51.9918805506021,11.17116726196948,44.08628696716073,995.3260751040642,2,10.584790545301912,6.00918077688256,72.52732783423313,293.27777823613076,7.961541472066639,1.5481601550203947,5.5114751612335455,586.0746947683875,129.57164412284055,221.08384013072995,1306,
REG-392,Region 392,Indiana,122846,8275,87.9862551979105,51817.82758240538,0.42471011464755914,Rural,67.4234168352798,31.770443216233833,30.315016573790707,726.6105779454045,1,6.121741905256361,5.2768403486585065,67.44608672691396,244.4495477365287,8.946444968786329,1.5556198067185343,3.850276590549198,595.8927555996363,121.01152026699761,203.07600508622707,2311,
REG-393,Region 393,Indiana,74353,36174,333.1176361139133,64616.08862742578,0.6878380869589755,Urban,66.34974759603533,22.98928943048021,23.345267964243742,809.1617665039573,2,11.536103805728327,4.957671627902237,51.202694873986424,376.12979320964774,8.049538258782238,2.8857311974407653,5.827540436228529,583.960708813934,123.07916126913022,210.7661687018512,1875,
REG-394,Region 394,Indiana,149618,27992,482.82089086697664,57950.44979672906,0.6762892924713128,Urban,66.82456298555881,37.2797962332409,32.46128342754887,760.1712738155935,1,2.288518449385273,9.521699130927706,73.7979857885513,307.7993067414589,1.3059121283551676,2.6440627753520096,1.8555034364140164,516.84117974798,127.14441013885632,246.0028633957804,287,
REG-395,Region 395,Indiana,112536,59847,697.7364710713789,41444.57163028421,0.5290804965151981,Rural,65.81528265781462,29.147016983596295,33.838895890401155,774.9838229812343,2,14.078579616498866,3.5929774421208913,78.29571389416948,465.18043992879336,9.33769502558777,2.486209501057571,1.8340908900444488,597.3991374431386,109.459422121943,183.22661560983846,2929,
REG-396,Region 396,Indiana,137737,46855,423.9799777783926,49315.93408116676,0.7314824470807769,Urban,49.25211333088497,10.498637729922152,15.4957144132565,556.8325502444338,0,2.6406134101937435,3.258030314730054,83.08589144504526,496.4891220896975,2.672116094820593,2.0290726739901985,4.560623511135453,531.6495206507369,122.54547631242838,230.50049243425104,807,
REG-397,Region 397,Indiana,19190,37731,164.88318434124082,53077.93024641968,0.6330409652282116,Urban,80.68479446758431,22.44798369504342,17.828864360030966,426.74956786508943,1,7.67687365481985,8.014431465519374,78.9738998251207,432.36828404211064,1.0945752173371561,2.9759421161800583,2.996261135673152,514.306032585289,120.39746619935397,234.0969356205015,663,
REG-398,Region 398,Indiana,118834,21558,530.9059656043631,69265.56948488326,0.485701262611957,Urban,82.79557676740214,27.54803527429322,25.56781599065147,628.389163177905,3,4.311810631978209,5.638180025628114,89.21266670733058,416.00417625821024,9.859378961982413,1.5013525736694338,1.3424549477222891,605.2544502636856,131.18333623685908,216.74080410265077,1544,
REG-399,Region 399,Indiana,147126,8108,465.7462372204623,47026.87303662329,0.6954950675549463,Rural,79.0868573470184,35.085457680424476,32.6887838634015,443.7932642183055,3,6.073884047251342,4.786252166943312,79.4100214494734,356.06715583628426,0.7207595678174292,2.6343641441750836,7.313918287054812,511.0035781060825,118.65432928051058,232.19862710213422,737,
REG-400,Region 400,Indiana,135168,17662,408.323516011839,51674.327116874636,0.7997087222429324,Urban,78.03372592889481,20.886130108965162,20.463841473937737,783.2319194496135,2,13.837368857654221,8.304790301011725,60.45284463463054,439.77711257107825,5.485057374911827,2.32608618484758,5.447705164565998,559.1496405958848,114.76726847231393,205.25322765120023,2189,
REG-401,Region 401,Indiana,140986,11987,299.23539176410907,89590.89915643366,0.7322464608773724,Rural,85.35737296123528,34.43851571030506,27.732348281828454,829.9655862234532,2,2.905532162638547,6.190972561590323,66.66965386906057,179.70130877885674,8.252553605001347,1.491389910554257,3.863104704614002,589.230690704227,142.471023848106,241.7915870570656,398,
REG-402,Region 402,Indiana,106263,42024,137.68514682439655,88747.3602543729,0.6269785437328455,Urban,89.26512310717268,5.043632616477628,24.134377138428885,365.1582639121896,1,13.239481052949216,8.841899335753741,80.7443494478288,177.36956450131464,2.0322507754443664,1.0380836794051351,2.4964939050592068,529.955642537692,133.78209528482708,252.44017526488003,163,
REG-403,Region 403,Indiana,94783,20548,294.8399404740299,70334.25509829089,0.7326032255381458,Rural,56.54535818786801,21.843874028515483,20.62875984670608,639.168606874843,2,7.024347952686998,8.205283922764005,86.63836148879992,362.5032465395025,5.449476496860791,2.4764515289452103,1.8192516482329766,558.5328007965328,129.54764918699584,231.94277758127333,744,
REG-404,Region 404,Indiana,81012,15876,190.64625593947554,70892.40797636792,0.5372753974529214,Urban,85.11764581541406,34.47287858534798,33.530733855624995,486.0631100153306,2,13.119066117707103,9.161555909636132,81.91745313590808,421.08528055706074,8.054604974541,0.8321904504033774,9.92492175879362,592.5625298614133,124.95095109401828,210.86542735539052,1871,
REG-405,Region 405,Indiana,68757,10438,551.719613866495,55884.90294406707,0.8266395585464312,Urban,47.05161709464113,19.754240281780188,23.935352848875112,738.8257864993,3,8.115418612940706,3.4396447805563977,80.5300147687284,327.6907851136636,4.70302390457771,0.6922979129370737,4.809940631332233,561.474887531824,121.45011658168097,216.30551833860468,1568,
REG-406,Region 406,Indiana,21765,8735,97.5996273333314,81466.19652749276,0.8494362033116107,Urban,40.64129852795932,17.86386391661597,18.106442582429153,985.0362886107957,2,19.28981465763154,6.321078597324171,52.714790637064844,375.9022996462551,9.008296609049113,2.3991172179156144,3.5220736197925766,594.2511659288834,125.30124653764115,210.85570163212182,1872,
REG-407,Region 407,Indiana,80241,56774,159.5952187241536,73056.90887610088,0.4481980964911803,Urban,57.43908956207585,38.34279746860923,28.156934849083036,616.165925784709,1,12.004775385037608,9.104489779297145,86.83676468769735,323.7840033258626,6.4328951330055535,2.8560263440381277,8.837716433681125,567.8303195932982,126.92463413002034,223.52563741388204,1173,
REG-408,Region 408,Indiana,136522,34349,69.40516984351382,68973.07227879293,0.5697702140660885,Urban,63.86684120115367,34.674407108414954,13.25930022288038,300.97215663965557,2,14.13470770605862,9.016157317513393,54.29893953571155,308.17465021975084,4.012613334600806,2.1093794847150504,2.1890014166543974,544.8668640075423,123.17876997454957,226.07131780515925,1032,
REG-409,Region 409,Indiana,148383,15281,316.3269818241153,53227.43229917878,0.48776948959042277,Urban,57.48926404983911,32.16222592915579,39.80629116325173,746.9181940261924,0,6.288820606564568,4.143611717305973,76.68098193539963,346.4047079080773,2.1432644422232654,1.0566349809187867,6.443773514168608,530.8966506122459,121.58265966433774,229.0138005657504,880,
REG-410,Region 410,Indiana,71928,23844,591.4909395714725,83462.37898516598,0.8400941344417474,Urban,59.46577936766062,15.03137202556614,28.313180502964848,445.1022656411908,2,4.107694014600573,6.25144748830942,67.54367904728863,326.19261128922545,0.6350601961961484,2.932912858554154,2.134426583155118,509.7601816127288,138.44503428090255,271.58856119931505,10,Phase 1
REG-411,Region 411,Indiana,33228,50352,466.76983157008084,89075.28923445706,0.5424922864594011,Urban,65.86155561600268,27.050002866021604,49.45843655586233,781.4266961934413,1,9.725821642768707,9.907625576544438,74.83507227483557,213.25301034233644,1.3562914289320078,0.6517900198259872,6.676243894609993,528.9052786947613,136.75698730301357,258.5661229180849,76,
REG-412,Region 412,Indiana,133691,58502,525.5623111458533,89650.80976446261,0.743556930754961,Rural,44.3780546124841,36.69159634144035,32.62868550120709,424.4880502047216,2,8.424351990186475,9.253308869352042,60.62175440508385,180.765400411646,2.310619967104976,2.89073689076398,5.248180037829777,526.5655252263954,138.08592329008212,262.23882247268745,51,
REG-413,Region 413,Indiana,14535,59541,695.7215272291459,76814.91048047016,0.523105667276344,Urban,69.68979577818017,25.6853286469797,43.97901967998872,583.3868363076783,0,17.6057387125032,9.032992102088057,74.52005820297508,234.48384042080525,11.892487619927806,2.8936499605502326,6.537484272465008,622.3807192128879,124.32286427023251,199.75372056425698,2447,
